Theme,Count
TAX_WORLDLANGUAGES_HAUSA,20
TAX_WORLDLANGUAGES_URAS,40
TAX_SPECIALDEATH,309
TAX_FNCACT_THIEF,177
TAX_FNCACT_STATISTICIAN,116
TAX_FNCACT_MAJORITY_LEADER,120
TAX_SPECIAL_ISSUES,51
TAX_SPECIAL_ISSUES_OBAMACARE,39
TAX_POLITICAL_PARTY_DEMOCRATIC_ACTION_PARTY,18
TAX_FNCACT_ELECTRICIAN,13
TAX_FNCACT_HITMEN,24
TAX_WORLDBIRDS_BLACK_SWAN,45
ECON_DEFLATION,292
UNREST_CLOSINGBORDER,75
TAX_TERROR_GROUP_AHRAR_ALSHAM,30
TAX_DISEASE_CRITICAL_ILLNESS,10
TAX_WORLDFISH_PIRANHA,10
TAX_FNCACT_DEPARTMENT_HEAD,172
TAX_FNCACT_COLONELS,32
TAX_FNCACT_BAILIFF,62
TAX_FNCACT_PREACHERS,64
TAX_FNCACT_MACHINE_GUNNER,30
TAX_WORLDLANGUAGES_BUKAR,10
TAX_WORLDLANGUAGES_GUJARI,10
TAX_ETHNICITY_KHMER,133
TAX_WORLDLANGUAGES_KHMER,133
TAX_TERROR_GROUP_KHMER_ROUGE,13
TAX_FNCACT_COLUMNISTS,111
TAX_FNCACT_SECURITY_OFFICER,204
TAX_FNCACT_HELPERS,75
TAX_DISEASE_SLEEP_DEPRIVATION,10
WB_740_FORCED_DISPLACEMENT,56
TAX_WORLDFISH_SLEEPER,68
REL_ANTISEMITISM,166
TAX_FNCACT_MILITARY_MEN,144
TAX_FNCACT_ARCHPRIEST,50
TAX_FNCACT_AID_WORKERS,157
GOV_DIVISIONOFPOWER,80
WB_1613_FOOD_STAMPS,43
UNGP_SUPPORT_FOR_PEOPLE_WHO_CANT_WORK,33
TAX_POLITICAL_PARTY_RENAISSANCE_PARTY,30
TAX_TERROR_GROUP_ISLAMIC_RENAISSANCE_PARTY_OF_TAJIKISTAN,30
TAX_ECON_FREETRADEAGREEMENTS_GULF_COOPERATION_COUNCIL,242
WB_2494_TERRITORIAL_DEFENSE,110
WB_1256_CREDIT_UNIONS,25
WB_2469_NUCLEAR_AND_CHEMICAL_WAR,213
TAX_WORLDFISH_POWS,82
ECON_WORLDCURRENCIES_EGYPTIAN_POUNDS,39
TAX_FNCACT_APPRENTICE,103
TAX_WORLDLANGUAGES_TIMUR,238
NATURAL_DISASTER_DROUGHTS,149
TAX_ETHNICITY_ZAZA,40
TAX_ETHNICITY_ABKHAZ,360
TAX_WORLDLANGUAGES_ABKHAZ,360
TAX_FNCACT_REFORMER,112
TAX_ETHNICITY_HAZARA,110
TAX_WORLDLANGUAGES_HAZARA,110
TAX_ETHNICITY_OSSETIANS,20
TAX_TERROR_GROUP_ISLAMIC_STATES,98
TAX_FNCACT_CARDINAL,197
TAX_WEAPONS_SHOTGUNS,27
TAX_WEAPONS_MACHINE_GUN,350
TAX_FNCACT_HOSTESS,11
TAX_DISEASE_OBESITY,16
WB_1636_DISABILITY_ALLOWANCE,20
WB_1624_SOCIAL_PENSIONS,42
TAX_FNCACT_CULPRIT,263
WB_1468_SOCIAL_DEMAND_FOR_EDUCATION,81
WB_2126_RELIGIOUS_EDUCATION,81
SOC_POINTSOFINTEREST_MADRASSAS,20
TAX_FNCACT_POLICEWOMAN,11
TAX_FNCACT_ACCOUNTANTS,73
TAX_WORLDLANGUAGES_NIHAL,12
TAX_FNCACT_PONTIFF,32
TAX_WORLDLANGUAGES_SAMARITAN,13
TAX_AIDGROUPS_SAMARITAN_PURSE,11
TAX_WEAPONS_MOLOTOV_COCKTAILS,70
UNREST_MOLOTOVCOCKTAIL,102
TAX_WORLDARACHNIDS_TICK,55
TAX_FNCACT_YOUNGSTERS,440
TAX_FNCACT_LEXICOGRAPHER,12
TAX_FNCACT_PRELATE,12
TAX_DISEASE_PARALYSIS,54
TAX_FNCACT_FUNCTIONARY,26
TAX_FNCACT_DISPATCHER,11
TAX_FNCACT_CLOWN,92
TAX_FNCACT_RADIO_JOURNALIST,22
TAX_DISEASE_PAEDOPHILIA,11
TAX_FNCACT_MERCENARY,126
TAX_FNCACT_DIGGERS,23
DISCRIMINATION_IMMIGRATION_XENOPHOBES,11
TAX_FNCACT_REFORMERS,63
TAX_FNCACT_TORCHBEARER,90
MANMADE_DISASTER_POWER_FAILURE,20
TAX_FNCACT_BAILIFFS,122
TAX_ETHNICITY_KARELIAN,10
TAX_WORLDLANGUAGES_KARELIAN,10
TAX_FNCACT_NAVIGATOR,196
TAX_FNCACT_POLITICO,42
ECON_FOREIGNBANKS,194
TAX_FNCACT_AID_WORKER,50
TAX_WORLDLANGUAGES_MURLE,10
WB_2508_ETHNIC_CLEANSING,171
TAX_WORLDLANGUAGES_AZERIS,80
TAX_FNCACT_FEDERAL_OFFICIAL,40
DISCRIMINATION_RELIGION_RELIGIOUS_DISCRIMINATION,26
TAX_TERROR_GROUP_CROATIAN_DEMOCRATIC_UNION,1070
TAX_POLITICAL_PARTY_CROATIAN_DEMOCRATIC_UNION,1070
WB_980_PROCUREMENT_LAW,62
WB_1879_PUBLIC_PROCUREMENT_LAWS,50
WB_1895_PERSONAL_INSOLVENCY,30
WB_345_SOVEREIGN_WEALTH_FUNDS,76
NATURAL_DISASTER_DROWNS,50
TAX_FNCACT_BOXER,94
TAX_WORLDLANGUAGES_TAMARA,102
TAX_FNCACT_JOINER,10
TAX_WORLDLANGUAGES_QASHQAI,11
TAX_ETHNICITY_TURKMENS,71
TAX_WORLDLANGUAGES_TURKMENS,71
TAX_FNCACT_WARRANT_OFFICERS,10
TAX_POLITICAL_PARTY_FATHERLAND_PARTY,250
TAX_FNCACT_PSYCHOLOGIST,97
TAX_FNCACT_WARLORD,57
TAX_FNCACT_SUPERMEN,10
TAX_WORLDLANGUAGES_SANDU,192
TAX_DISEASE_ALCOHOLIC_INTOXICATION,10
TAX_WEAPONS_MOLOTOV_COCKTAIL,32
TAX_WORLDLANGUAGES_KAZAK,153
TAX_WORLDMAMMALS_YAK,57
TAX_WORLDMAMMALS_MICE,53
TAX_FNCACT_BURGLARS,50
ECON_DEVELOPMENTORGS_ORGANISATION_FOR_ECONOMIC_COOPERATION,48
WB_1794_NOISE_POLLUTION,51
TAX_WORLDLANGUAGES_YAZIDIS,10
TAX_FNCACT_FREELANCER,15
TAX_ETHNICITY_SINDHI,22
TAX_WORLDLANGUAGES_SINDHI,22
TAX_TERROR_GROUP_MOHAJIR_QAUMI_MOVEMENT,10
TAX_ETHNICITY_IRANIANS,1079
TAX_WORLDBIRDS_OSTRICH,15
TAX_RELIGION_ARMENIAN_APOSTOLIC,40
TAX_RELIGION_APOSTOLIC_CHURCH,30
TAX_RELIGION_ARMENIAN_APOSTOLIC_CHURCH,30
WB_2506_ARMS_TRADE,169
TAX_WORLDLANGUAGES_KASSIS,21
TAX_POLITICAL_PARTY_DEMOCRATIC_UNION_PARTY,23
TAX_TERROR_GROUP_SYRIAN_KURDISH_DEMOCRATIC_UNION_PARTY,12
TAX_WORLDBIRDS_ROOK,10
TAX_FNCACT_NONCOMBATANT,102
TAX_WORLDLANGUAGES_HAWRAMI,10
TAX_RELIGION_GREEK_ORTHODOX,12
TAX_RELIGION_WAHHABIS,242
TAX_POLITICAL_PARTY_SERB_DEMOCRATIC_PARTY,10
TAX_DISEASE_SHORTSIGHTEDNESS,14
TAX_ETHNICITY_OSSETIAN,141
GOV_DISSOLVEGOV,154
TAX_ETHNICITY_URDU,930
TAX_WORLDLANGUAGES_SHAMA,10
TAX_WORLDFISH_HAKE,31
SOC_FORCEDRELOCATION,33
TAX_WORLDLANGUAGES_TELEKI,10
TAX_POLITICAL_PARTY_ISLAMIC_REPUBLIC_PARTY,10
WB_964_PROPERTY_AND_LAND_LAW,94
TAX_TERROR_GROUP_ALNUSRA_FRONT,43
TAX_WEAPONS_HELLFIRE_MISSILE,10
TAX_WORLDLANGUAGES_SHQIP,760
TAX_RELIGION_BAHAI,30
TAX_ETHNICITY_BAHAI,30
TAX_RELIGION_GEORGIAN_ORTHODOX,60
ECON_WORLDCURRENCIES_BELARUSIAN_ROUBLES,10
TAX_RELIGION_UKRAINIAN_ORTHODOX_CHURCH,61
TAX_FNCACT_NUN,66
TAX_FNCACT_HELMSMAN,108
TAX_FNCACT_INSTIGATOR,29
TAX_FNCACT_BOOKSELLER,178
TAX_WORLDBIRDS_BLACK_SWANS,30
WB_324_ISLAMIC_FINANCE,23
TAX_WEAPONS_TORPEDO,134
TAX_WORLDFISH_TORPEDO,194
TAX_FNCACT_COMPOSER,28
TAX_TERROR_GROUP_BLACK_SEPTEMBER,20
ECON_WORLDCURRENCIES_NEW_TAIWAN_DOLLARS,57
TAX_ECON_FREETRADEAGREEMENTS_FREETRADE_AGREEMENTS,57
NATURAL_DISASTER_SNOWSTORMS,49
TAX_FNCACT_MAJORGENERAL,65
TAX_WORLDLANGUAGES_NANDU,178
TAX_WORLDLANGUAGES_BOSNIANS,272
WB_1815_FUEL_TAXES,30
TAX_POLITICAL_PARTY_DEMOCRATIC_PARTY_OF_KOSOVO,50
TAX_ETHNICITY_TALISH,30
TAX_WORLDLANGUAGES_TALISH,30
TAX_WORLDLANGUAGES_SHABAK,108
TAX_RELIGION_YEZIDI,20
TAX_ETHNICITY_YEZIDI,20
WB_1254_INTERNET_BANKING,126
TAX_WORLDLANGUAGES_SANJA,100
TAX_FNCACT_STATE_SENATOR,10
TAX_WORLDMAMMALS_KANGAROO,87
TAX_FNCACT_GASTROENTEROLOGIST,20
TAX_ETHNICITY_SHE,110
TAX_WORLDFISH_HERRING,57
TAX_WORLDFISH_CHIMERAS,10
TAX_FNCACT_FOREIGN_SERVICE_OFFICER,11
TAX_ETHNICITY_SWEDES,30
TAX_WORLDLANGUAGES_BANJA,430
TAX_ETHNICITY_KOSOVAR,500
TAX_WORLDLANGUAGES_HIJAZI,20
TAX_TERROR_GROUP_NATIONAL_COALITION_OF_SYRIAN_REVOLUTIONARY,11
TAX_WORLDLANGUAGES_GULAY,30
WB_2072_STOLEN_ASSETS,118
WB_313_INTEGRITY_AND_ANTI_CORRUPTION,118
TAX_FNCACT_COMMISSIONED_OFFICERS,15
TAX_MILITARY_TITLE_AIR_CHIEF_MARSHAL,50
TAX_FNCACT_AIR_CHIEF_MARSHAL,50
TAX_POLITICAL_PARTY_PAKISTAN_PEOPLE_PARTY,180
TAX_FNCACT_CONSULS,64
TAX_WORLDLANGUAGES_KOSOVA,130
TAX_RELIGION_RELIGIOUS_MOVEMENTS,51
TAX_POLITICAL_PARTY_PEOPLE_FRONT_PARTY,140
WB_865_TRADE_CORRIDORS,193
TAX_WEAPONS_MINESWEEPER,30
WB_1976_COOPERATIVE_DEVELOPMENT,15
TAX_TERROR_GROUP_AL_QAEDA,74
TAX_WORLDARACHNIDS_TICKS,51
TAX_FNCACT_FOOTBALLER,27
TAX_RELIGION_OCCULT,12
TAX_FNCACT_TROOPER,10
TAX_FNCACT_NEWSPAPER_EDITOR,89
TAX_POLITICAL_PARTY_JUSTICE_PARTY,89
TAX_ECON_FREETRADEAGREEMENTS_EURASIAN_CUSTOMS_UNION,31
WB_1700_NONMETALLIC_MINERAL_MINING_AND_QUARRYING,239
TAX_FNCACT_AUTOCRATS,28
TAX_POLITICAL_PARTY_CROATIAN_PEOPLE_PARTY,290
WB_1124_EXCHANGE_RATE_POLICY,54
WB_2463_ASYMMETRIC_GUERRILLA_WARFARE,21
TAX_WORLDLANGUAGES_KRAVETS,10
TAX_ETHNICITY_UKRANIAN,20
ECON_WORLDCURRENCIES_CONVERTIBLE_MARKS,90
TAX_FNCACT_AIRMEN,57
TAX_FNCACT_HEADMEN,10
TAX_TERROR_GROUP_VOSTOK_BATTALION,10
TAX_FNCACT_INSPECTOR_GENERAL,159
TAX_ETHNICITY_ICELANDERS,10
TAX_POLITICAL_PARTY_PROGRESSIVE_DEMOCRATIC_PARTY,10
TAX_WORLDLANGUAGES_PALMAS,11
SOC_FLAGBURNING,44
TAX_FNCACT_UROLOGIST,18
TAX_FNCACT_CIRCUS_PERFORMER,10
WB_1634_OLD_AGE_PENSION,11
WB_1633_TARGETED_SOCIAL_PENSIONS,11
TAX_TERROR_GROUP_UNITED_TAJIK_OPPOSITION,50
TAX_WORLDLANGUAGES_DAGESTANI,110
TAX_FNCACT_GUNNERS,23
TAX_AIDGROUPS_SAVE_THE_CHILDREN,25
TAX_WORLDLANGUAGES_SABERI,11
TAX_DISEASE_CARDIOVASCULAR_DISEASES,10
TAX_WORLDLANGUAGES_GORAN,290
TAX_ECON_FREETRADEAGREEMENTS_TTIP,143
TAX_POLITICAL_PARTY_SOLIDARITY_PARTY,40
WB_534_EFFICIENT_ENERGY_SUPPLY,10
TAX_FNCACT_ARTILLERYMEN,30
TAX_ETHNICITY_ROMANIANS,231
TAX_WORLDLANGUAGES_ROMANIANS,231
TAX_ETHNICITY_MES,33
TAX_TERROR_GROUP_QUDS_FORCE,76
TAX_WEAPONS_FIREARM,145
TAX_TERROR_GROUP_PEOPLE_DEMOCRATIC_PARTY,50
TAX_POLITICAL_PARTY_PEOPLE_DEMOCRATIC_PARTY,50
TAX_FNCACT_STAFFER,89
TAX_FNCACT_INTERPRETERS,71
TAX_FNCACT_AEROSPACE_ENGINEER,10
TAX_FNCACT_FORTUNETELLER,21
TAX_RELIGION_ARMENIAN_CHURCHES,21
TAX_RELIGION_SALAFISM,30
TAX_DISEASE_PSYCHOLOGICAL_TRAUMA,11
TAX_POLITICAL_PARTY_MOTHERLAND_PARTY,50
UNREST_MASS_ARREST,30
TAX_TERROR_GROUP_AUM_SHINRIKYO,30
TAX_FNCACT_COMEDIAN,67
TAX_ETHNICITY_HARARI,49
TAX_WORLDLANGUAGES_HARARI,49
TAX_WEAPONS_SMOKE_BOMB,109
TAX_WEAPONS_FLARE,137
TAX_WORLDLANGUAGES_HALITI,120
TAX_ETHNICITY_PASHTUN,15
TAX_WEAPONS_ROCKETPROPELLED_GRENADE,40
TAX_WORLDLANGUAGES_MOSIN,30
TAX_RELIGION_BAHAIS,10
TAX_ETHNICITY_BAHAIS,10
TAX_FNCACT_LACKEY,59
TAX_FOODSTAPLES_POTATOES,71
TAX_WORLDLANGUAGES_SHER,71
TAX_ETHNICITY_AFGAN,20
TAX_TERROR_GROUP_JAMAATE_ISLAMI,10
TAX_POLITICAL_PARTY_NATIONAL_UNION_PARTY,14
TAX_TERROR_GROUP_MUJAHEDIN,21
TAX_FNCACT_STAGE_DIRECTOR,20
TAX_WORLDLANGUAGES_COLORADO,10
TAX_FNCACT_BUTCHER,107
TAX_DISEASE_SWINE_FLU,180
TAX_DISEASE_SWINE_FLU_H1N1,10
TAX_FNCACT_PARAMEDIC,16
TAX_RELIGION_SUFIS,20
TAX_ETHNICITY_SUFIS,20
ECON_WORLDCURRENCIES_DINAR,31
TAX_ETHNICITY_LARI,103
ECON_WORLDCURRENCIES_GEORGIAN_LARI,20
TAX_FNCACT_LEFTWINGERS,10
TAX_FNCACT_NONCANDIDATES,10
WB_848_LABOR_AND_EMPLOYMENT_LAWS_AND_REGULATIONS,128
TAX_FNCACT_VICE_ADMIRALS,20
SOC_SELFIMMOLATION,119
TAX_POLITICAL_PARTY_PAKISTAN_TEHREEKE-INSAF,284
TAX_WORLDLANGUAGES_ANDIY,10
TAX_POLITICAL_PARTY_UNITED_LABOUR_PARTY,10
TAX_WEAPONS_WATER_CANNON,42
TAX_FNCACT_MISSIONARIES,89
TAX_POLITICAL_PARTY_LIKUD,372
SOC_POINTSOFINTEREST_YESHIVA,20
TAX_RELIGION_JUDAISM,56
TAX_POLITICAL_PARTY_UNITED_TORAH_JUDAISM,10
WB_1591_CHILD_ALLOWANCE,20
TAX_RELIGION_MESSIANIC,11
TAX_FNCACT_ELECTRICIANS,49
TAX_POLITICAL_PARTY_PEASANT_PARTY,80
TAX_POLITICAL_PARTY_CROATIAN_PEASANT_PARTY,80
TAX_RELIGION_WAHHABISM,102
TAX_ETHNICITY_KALMYK,20
EPU_MIGRATION_FEAR_FEAR,79
TAX_WORLDMAMMALS_GUINEA_PIG,11
EPU_MIGRATION_FEAR_MIGRATION,10
TAX_RELIGION_VOODOO,21
TAX_FNCACT_SHAMAN,30
TAX_WORLDLANGUAGES_KOLYA,10
TAX_FNCACT_EPIDEMIOLOGIST,20
TAX_FNCACT_HEADMASTER,172
TAX_POLITICAL_PARTY_CIVIL_FORCE_PARTY,30
TAX_FNCACT_RESEARCH_DIRECTOR,56
TAX_FNCACT_SKILLED_WORKERS,122
WB_2732_SKILLED_WORKERS,121
TAX_POLITICAL_PARTY_UNITED_ABKHAZIA,10
TAX_FNCACT_THEOLOGIAN,82
TAX_RELIGION_ADVENTISTS,10
TAX_RELIGION_SEVENTHDAY_ADVENTISTS,10
TAX_TERROR_GROUP_CAUCASUS_EMIRATE,140
TAX_WORLDLANGUAGES_TUNISIANS,11
TAX_WORLDLANGUAGES_LODHI,72
TAX_FNCACT_PROSTITUTE,97
MANMADE_DISASTER_TOXIC_SUBSTANCE,49
TAX_RELIGION_JEW,88
TAX_FNCACT_FOOT_SOLDIER,30
TAX_FNCACT_PUBLIC_DEFENDERS,10
TAX_FNCACT_PUBLIC_RELATIONS_REPRESENTATIVE,28
TAX_FNCACT_SHEPHERDS,33
TAX_FNCACT_WATCHMAN,22
TAX_FNCACT_CONGRESSMAN,192
TAX_FNCACT_ELECTED_OFFICIAL,16
TAX_POLITICAL_PARTY_MUTTAHIDA_QAUMI_MOVEMENT,130
TAX_ETHNICITY_BALOCH,118
TAX_FNCACT_EMBEZZLERS,12
TAX_FNCACT_INFANTRYMAN,30
TAX_TERROR_GROUP_HAFTAR_MILITIAS,10
SOC_EFFIGY,32
TAX_FNCACT_MANAGING_EDITOR,56
TAX_WORLDFISH_BASS,35
SOC_SUSPICIOUSPEOPLE,42
TAX_FNCACT_THEOLOGIST,10
TAX_FNCACT_FLOOR_LEADER,110
TAX_FNCACT_PERSONA_NON_GRATA,95
TAX_FNCACT_WRONGDOER,20
TAX_TERROR_GROUP_KAREN_NATIONAL_UNION,88
TAX_TERROR_GROUP_UNITED_WA_STATE_ARMY,88
TAX_ETHNICITY_KACHIN,341
TAX_WORLDLANGUAGES_KACHIN,341
TAX_WORLDMAMMALS_ASS,15
TAX_FNCACT_ART_DIRECTORS,11
TAX_FNCACT_PAEDOPHILES,31
TAX_DISEASE_POLIO,100
TAX_WORLDLANGUAGES_CHAMAN,21
TAX_FNCACT_PARATROOPER,21
SLFID_CIVIL_LIBERTIES,130
TAX_WORLDLANGUAGES_NDS,187
TAX_ETHNICITY_KOSOVARS,271
WB_2593_INTEGRATED_BORDER_MANAGEMENT,21
WB_774_CUSTOMS_AND_BORDER_MANAGEMENT,34
TAX_POLITICAL_PARTY_GENERAL_PEOPLE_CONGRESS,21
TAX_FNCACT_FACILITATORS,122
TAX_FNCACT_CANNON_FODDER,64
TAX_FNCACT_SCHOOL_PRINCIPAL,28
TAX_TERROR_GROUP_NATIONAL_LIBERATION_ARMY,243
TAX_FNCACT_PARAMILITARY_FORCE,52
ECON_WORLDCURRENCIES_DINARS,20
TAX_WORLDLANGUAGES_RUSSIAS,70
TAX_FNCACT_PRESS_OFFICER,316
TAX_TERROR_GROUP_BLACK_HAND,20
TAX_POLITICAL_PARTY_DEMOCRATIC_PEOPLE_PARTY,100
TAX_POLITICAL_PARTY_CHRISTIAN_DEMOCRATIC_PEOPLE_PARTY,100
TAX_POLITICAL_PARTY_HUNGARIAN_SOCIALIST_PARTY,240
TAX_FNCACT_STEWARD,56
TAX_FNCACT_EXPRESIDENTS,11
TAX_RELIGION_HINDUS,33
TAX_ETHNICITY_HINDUS,33
ECON_DEVELOPMENTORGS_USAID,78
WB_2733_UNSKILLED_WORKERS,21
TAX_RELIGION_ALAWITES,13
TAX_WORLDLANGUAGES_YIDDISH,10
TAX_FNCACT_MILITIAMAN,70
TAX_FNCACT_EXMAYOR,20
TAX_FNCACT_GUARDSMEN,80
ECON_WORLDCURRENCIES_RUSSIAN_ROUBLES,60
TAX_ETHNICITY_CROATIANS,70
TAX_WORLDLANGUAGES_CROATIANS,70
TAX_WORLDLANGUAGES_TURKOMAN,30
WB_1134_CAPITAL_ACCOUNT,349
TAX_FNCACT_MAID,17
TAX_FNCACT_GRENADIER,10
TAX_WORLDFISH_GRENADIER,10
WB_1011_JUDICIAL_APPOINTMENTS,30
TAX_DISEASE_COMA,56
TAX_ETHNICITY_KARACHAY,20
TAX_WORLDLANGUAGES_KARACHAY,20
TAX_FNCACT_MAGNATE,93
TAX_WORLDLANGUAGES_KILBA,10
TAX_POLITICAL_PARTY_DEMOCRATIC_UNION_FOR_INTEGRATION,10
WB_2668_INCOME_INEQUALITY,66
TAX_TERROR_GROUP_JAYSH_ALISLAM,21
TAX_WORLDLANGUAGES_TURKMAN,10
TAX_ETHNICITY_BLACKS,93
NATURAL_DISASTER_FREEZING_TEMPERATURES,31
TAX_FNCACT_CTO,94
SOC_MASSMIGRATION,201
HUMAN_RIGHTS_ABUSES_GULAG,60
TAX_WORLDLANGUAGES_CARPATHIAN,50
TAX_FNCACT_CHIEF_OF_STAFFS,10
TAX_FNCACT_AIR_TRAFFIC_CONTROLLER,10
TAX_POLITICAL_PARTY_POPULAR_FRONT_PARTY,30
TAX_ETHNICITY_BELGIANS,50
TAX_FNCACT_WARDENS,18
TAX_RELIGION_DRUZE,30
TAX_ETHNICITY_DRUZE,30
TAX_POLITICAL_PARTY_PROGRESSIVE_SOCIALIST_PARTY,11
TAX_WORLDLANGUAGES_KINGA,10
TAX_POLITICAL_PARTY_CITIZENS_PARTY,10
TAX_POLITICAL_PARTY_UNION_OF_DEMOCRATIC_FORCES,18
TAX_WORLDMAMMALS_TOPI,50
TAX_WEAPONS_SHOTGUN,82
TAX_MILITARY_TITLE_FLEET_CHIEF,11
TAX_FNCACT_FLEET_CHIEF,11
TAX_FNCACT_RABBIS,42
TAX_MILITARY_TITLE_WARRANT_OFFICER,21
TAX_FNCACT_WARRANT_OFFICER,23
TAX_FNCACT_MUGGER,10
TAX_FNCACT_DRY_CLEANER,10
TAX_FNCACT_CORONER,33
TAX_ETHNICITY_YUGOSLAVS,10
TAX_WORLDLANGUAGES_BARAKI,20
TAX_WORLDLANGUAGES_SALARU,50
TAX_ETHNICITY_BASHKIR,30
TAX_WORLDLANGUAGES_BASHKIR,30
WB_1453_CONTRACEPTIVES,211
TAX_POLITICAL_PARTY_TURKISH_DEMOCRATIC_PARTY_OF_KOSOVO,10
ECON_WORLDCURRENCIES_FRANC,85
ECON_WORLDCURRENCIES_SWISS_FRANC,34
WB_1648_SICK_LEAVE,72
WB_752_CONTRIBUTORY_BENEFITS,167
TAX_FNCACT_TECHNICAL_DIRECTOR,33
TAX_FNCACT_POSTAL_WORKER,10
TAX_FNCACT_CHIEFTAIN,39
TAX_FNCACT_CHAMBERMAID,22
TAX_WORLDINSECTS_BEES,30
TAX_FNCACT_FREELANCERS,17
TAX_FNCACT_CHEERLEADERS,10
TAX_FNCACT_TRUCK_DRIVER,178
ECON_WORLDCURRENCIES_HRYVNIA,20
TAX_WEAPONS_ASSAULT_BOATS,10
TAX_WORLDLANGUAGES_ICELANDIC,31
WB_657_INTEROPERABILITY,71
TAX_WORLDLANGUAGES_HOCH,10
TAX_RELIGION_SYNAGOGUE,41
TAX_POLITICAL_PARTY_GREEN_PARTY,62
TAX_FNCACT_SECURITY_DIRECTOR,522
WB_451_DEBT_MANAGEMENT,126
WB_1649_UNEMPLOYMENT_BENEFITS,24
TAX_WEAPONS_RAILGUN,10
WB_2437_FEMALE_COMBATANTS,10
TAX_FNCACT_CAVALRYMEN,10
TAX_WORLDLANGUAGES_KURTI,90
TAX_FNCACT_GRAVEDIGGER,10
TAX_WORLDLANGUAGES_DAGESTANIS,20
TAX_TERROR_GROUP_RUSSIAN_NATIONAL_UNITY,10
TAX_FNCACT_EDUCATORS,119
TAX_WORLDFISH_SOLE,67
TAX_TERROR_GROUP_TERRITORIAL_DEFENCE_UNITS,10
TAX_WORLDLANGUAGES_TIPUN,20
TAX_DISEASE_COMMUNICABLE,94
TAX_AIDGROUPS_SYRIAN_ARAB_RED_CRESCENT,21
WB_2204_IN_MIGRATION,83
UNREST_POLICEBRUTALITY,47
TAX_AIDGROUPS_FOOD_FOR_THE_POOR,10
TAX_TERROR_GROUP_ISLAMIC_BROTHERHOOD,21
TAX_TERROR_GROUP_ISLAMIC_STATE_IN_IRAQ,61
TAX_WORLDLANGUAGES_MAN_MET,10
TAX_FNCACT_THE_CENSOR,22
TAX_WORLDLANGUAGES_TEPES,10
TAX_FNCACT_VICEROY,10
TAX_FNCACT_CHANCELLORS,22
TAX_POLITICAL_PARTY_EUROPEAN_DEMOCRATS,20
WB_1910_LAND_REGISTRIES,21
DISCRIMINATION_LGBT_GAYBASHING,10
TAX_RELIGION_CALVINIST,20
TAX_FNCACT_COUNCILMEN,10
TAX_FNCACT_CAB_DRIVER,10
TAX_WEAPONS_TEAR_GASSED,10
TAX_ETHNICITY_VILI,10
TAX_WORLDLANGUAGES_RUSYN,10
TAX_WORLDLANGUAGES_RUSYNS,10
TAX_WORLDFISH_TOPS,24
TAX_FNCACT_NANNIES,10
TAX_ETHNICITY_KORYAK,10
TAX_WORLDLANGUAGES_KORYAK,10
TAX_RELIGION_ORTHODOX_CHRISTIAN,70
TAX_ETHNICITY_ORTHODOX_CHRISTIAN,70
TAX_RELIGION_ORTHODOX_CHRISTIANS,30
TAX_ETHNICITY_ORTHODOX_CHRISTIANS,30
ROAD_INCIDENT_TRAFFIC_ACCIDENT,30
MANMADE_DISASTER_DEADLY_ACCIDENT,60
TAX_POLITICAL_PARTY_ALLIANCE_OF_FREE_DEMOCRATS,20
TAX_ETHNICITY_BASQUE,10
TAX_WORLDLANGUAGES_BASQUE,10
TAX_FNCACT_COWBOY,10
TAX_FNCACT_EVANGELISTS,10
TAX_WORLDFISH_SUCKER,24
TAX_FNCACT_VIGILANTES,44
TAX_WORLDLANGUAGES_NISSAN,11
TAX_RELIGION_ADVENTIST,17
TAX_WORLDLANGUAGES_BOGOTA,10
TAX_WORLDLANGUAGES_SANTA,20
TAX_WORLDLANGUAGES_DEL,10
TAX_FNCACT_EDITORIALISTS,10
TAX_TERROR_GROUP_POPULAR_FRONT_FOR_THE_LIBERATION,22
TAX_WORLDLANGUAGES_VENETIANS,10
TAX_POLITICAL_PARTY_HUNGARIAN_DEMOCRATIC_FORUM,30
WB_1646_MATERNITY_LEAVE,71
MANMADE_DISASTER_POWER_BLACKOUT,59
TAX_ETHNICITY_MENDS,20
TAX_WORLDREPTILES_SNAKE,109
TAX_FNCACT_CORPORATE_LAWYER,10
TAX_FNCACT_RIGHTHAND_MAN,38
TAX_WORLDLANGUAGES_BERRI,53
TAX_POLITICAL_PARTY_PARTY_OF_THE_REGIONS,20
TAX_FNCACT_STAFFERS,136
TAX_RELIGION_SHIISM,11
TAX_FNCACT_ANCHORMAN,20
TAX_WORLDLANGUAGES_SAXONS,10
TAX_WORLDLANGUAGES_INNER_MONGOLIAN,145
TAX_TERROR_GROUP_ERGENEKON,10
TAX_WORLDLANGUAGES_LADIN,22
WB_1643_DISABILITY_PENSION,10
TAX_POLITICAL_PARTY_NATIONAL_RALLY_FOR_DEMOCRACY,10
WB_2841_FAMILY_REUNIFICATION,21
TAX_FNCACT_ADMINISTRATIVE_OFFICIALS,23
WB_2763_CENSUS_DATA,110
WB_1541_DEWORMING,93
WB_503_SCHOOL_HEALTH,93
TAX_FNCACT_STAFF_OFFICER,10
TAX_TERROR_GROUP_ISLAMIC_COMMUNITIES,61
TAX_FNCACT_GROOMS,10
TAX_POLITICAL_PARTY_COMMUNIST_PARTY_OF_TAJIKISTAN,10
